test_csv,idx,chosen_budget,best_budget,correct,tokens,utility,p_correct_128,p_correct_256,p_correct_512
methods/01_adathink/results/per_sample_Qwen3_8B_20260228_165122.csv,30,256,128,1,259.0,0.92412109375,0.46107163303623316,0.7548153051890237,0.9342212985862615
methods/01_adathink/results/per_sample_Qwen3_8B_20260228_165122.csv,31,256,128,0,288.0,-0.08437499999999999,0.3483448312882764,0.6552161011965928,0.8364325590076074
methods/01_adathink/results/per_sample_Qwen3_8B_20260228_165122.csv,32,256,128,0,267.0,-0.07822265625,0.13086878845641797,0.3197906363461005,0.4824109744905293
methods/01_adathink/results/per_sample_Qwen3_8B_20260228_165122.csv,33,128,128,1,160.0,0.953125,0.7971567826683432,0.8197186618355203,0.9376243371742421
methods/01_adathink/results/per_sample_Qwen3_8B_20260228_165122.csv,34,128,128,1,141.0,0.95869140625,0.8510216925240427,0.931738354502583,0.9572407733972835
methods/01_adathink/results/per_sample_Qwen3_8B_20260228_165122.csv,35,256,512,0,271.0,-0.07939453125,0.3028062811974875,0.7479772916271226,0.9462514195809021
methods/01_adathink/results/per_sample_Qwen3_8B_20260228_165122.csv,36,512,512,1,544.0,0.840625,0.21418916368830715,0.5675711294443657,0.9055256011496551
methods/01_adathink/results/per_sample_Qwen3_8B_20260228_165122.csv,37,128,128,1,141.0,0.95869140625,0.7627814376717829,0.8889045562051587,0.9329157488429084
methods/01_adathink/results/per_sample_Qwen3_8B_20260228_165122.csv,38,128,128,1,139.0,0.95927734375,0.7390456183223978,0.8022336526636624,0.9087942625641297
methods/01_adathink/results/per_sample_Qwen3_8B_20260228_165122.csv,39,256,512,0,269.0,-0.07880859375,0.43061920032672474,0.7313556752266063,0.849832290874287
methods/01_adathink/results/per_sample_Qwen3_8B_20260228_165750.csv,0,256,128,0,273.0,-0.07998046874999999,0.3489931898670513,0.6073186118424384,0.7818065656337276
methods/01_adathink/results/per_sample_Qwen3_8B_20260228_165750.csv,1,128,512,0,147.0,-0.04306640625,0.5289412208145695,0.628073629707301,0.865078439999329
methods/01_adathink/results/per_sample_Qwen3_8B_20260228_165750.csv,2,256,128,0,271.0,-0.07939453125,0.2656348566042235,0.6405638818403673,0.7075482371396727
methods/01_adathink/results/per_sample_Qwen3_8B_20260228_165750.csv,3,128,128,1,151.0,0.95576171875,0.5704349464368537,0.6184038167227238,0.8698244488100403
methods/01_adathink/results/per_sample_Qwen3_8B_20260228_165750.csv,4,256,512,0,288.0,-0.08437499999999999,0.34267010294519573,0.6874204120354039,0.8423725317781218
methods/01_adathink/results/per_sample_Qwen3_8B_20260228_165750.csv,5,128,128,1,139.0,0.95927734375,0.45480644932400055,0.596518093415528,0.8112574009885403
methods/01_adathink/results/per_sample_Qwen3_8B_20260228_165750.csv,6,256,512,0,288.0,-0.08437499999999999,0.29481620041052864,0.6004885584173205,0.7700291432085066
methods/01_adathink/results/per_sample_Qwen3_8B_20260228_165750.csv,7,256,128,0,277.0,-0.08115234375,0.4527488030014291,0.6821356616642824,0.8308347565604274
methods/01_adathink/results/per_sample_Qwen3_8B_20260228_165750.csv,8,256,256,1,273.0,0.92001953125,0.40154293461832996,0.5840154142151778,0.8509401757199858
methods/01_adathink/results/per_sample_Qwen3_8B_20260228_165750.csv,9,256,512,0,269.0,-0.07880859375,0.5375744895177171,0.8211087261692007,0.8321362780736318
methods/01_adathink/results/per_sample_Qwen3_8B_20260228_165750.csv,10,256,128,1,260.0,0.923828125,0.5046985481212239,0.698626632030235,0.8490490784613853
methods/01_adathink/results/per_sample_Qwen3_8B_20260228_165750.csv,11,256,512,0,288.0,-0.08437499999999999,0.2910852269751598,0.6618858655244302,0.8021648532512138
methods/01_adathink/results/per_sample_Qwen3_8B_20260228_165750.csv,12,128,128,1,141.0,0.95869140625,0.5989661458103156,0.7029252870953936,0.874831606117178
methods/01_adathink/results/per_sample_Qwen3_8B_20260228_165750.csv,13,256,128,1,271.0,0.92060546875,0.4265977581317017,0.6920492581738357,0.8598815285849777
methods/01_adathink/results/per_sample_Qwen3_8B_20260228_165750.csv,14,128,128,1,143.0,0.95810546875,0.5120414653955669,0.6341338653392734,0.8216049720993781
methods/01_adathink/results/per_sample_Qwen3_8B_20260228_165750.csv,15,256,128,1,267.0,0.92177734375,0.435253961196817,0.6468768639815365,0.7974321325458943
methods/01_adathink/results/per_sample_Qwen3_8B_20260228_165750.csv,16,128,256,0,141.0,-0.04130859375,0.5114883982724481,0.5523642057666432,0.8264820842611634
methods/01_adathink/results/per_sample_Qwen3_8B_20260228_165750.csv,17,256,128,0,288.0,-0.08437499999999999,0.21963261318501784,0.48465475222852866,0.6998485393527867
methods/01_adathink/results/per_sample_Qwen3_8B_20260228_165750.csv,18,128,128,1,141.0,0.95869140625,0.6378437635101668,0.7802249217188054,0.8808640033639502
methods/01_adathink/results/per_sample_Qwen3_8B_20260228_165750.csv,19,128,128,1,139.0,0.95927734375,0.5692784092285309,0.6507317436858121,0.8813724974510945
methods/01_adathink/results/per_sample_Qwen3_8B_20260228_165750.csv,20,256,256,1,267.0,0.92177734375,0.39121555432997207,0.6292960588304465,0.8272292051693783
methods/01_adathink/results/per_sample_Qwen3_8B_20260228_165750.csv,21,256,256,1,288.0,0.915625,0.3519746134975269,0.5823547826950374,0.8095832389636933
methods/01_adathink/results/per_sample_Qwen3_8B_20260228_165750.csv,22,256,256,1,269.0,0.92119140625,0.41640518998469594,0.6891148822578813,0.8638808518491279
methods/01_adathink/results/per_sample_Qwen3_8B_20260228_165750.csv,23,128,256,0,139.0,-0.040722656249999996,0.470324667807299,0.5910264489740649,0.8651589355094117
methods/01_adathink/results/per_sample_Qwen3_8B_20260228_165750.csv,24,256,128,1,271.0,0.92060546875,0.2711288449719614,0.5968086903920272,0.8265738305647156
methods/01_adathink/results/per_sample_Qwen3_8B_20260228_165750.csv,25,256,128,1,269.0,0.92119140625,0.4724284498351241,0.7038170336753361,0.8320250145902994
methods/01_adathink/results/per_sample_Qwen3_8B_20260228_165750.csv,26,128,128,0,143.0,-0.04189453125,0.5926089747747506,0.6527724547292985,0.8249438472364159
methods/01_adathink/results/per_sample_Qwen3_8B_20260228_165750.csv,27,256,512,0,288.0,-0.08437499999999999,0.406242184405656,0.6462939547680034,0.8160471919449933
methods/01_adathink/results/per_sample_Qwen3_8B_20260228_165750.csv,28,512,512,1,523.0,0.84677734375,0.32304366922540906,0.4418848945118377,0.8695609345387246
methods/01_adathink/results/per_sample_Qwen3_8B_20260228_165750.csv,29,128,128,0,141.0,-0.04130859375,0.24904316533873755,0.41404595386423537,0.6021677342452484
methods/01_adathink/results/per_sample_Qwen3_8B_20260228_165750.csv,30,256,128,1,260.0,0.923828125,0.4682931498800941,0.6679473218157227,0.8961798156698422
methods/01_adathink/results/per_sample_Qwen3_8B_20260228_165750.csv,31,512,128,1,516.0,0.848828125,0.3900173594216003,0.4978244053269418,0.8636032153823677
methods/01_adathink/results/per_sample_Qwen3_8B_20260228_165750.csv,32,128,128,1,160.0,0.953125,0.6750880588267277,0.7892710157526185,0.921303107834936
methods/01_adathink/results/per_sample_Qwen3_8B_20260228_165750.csv,33,256,128,1,269.0,0.92119140625,0.5212548127526124,0.7571919860612587,0.8353995397728848
methods/01_adathink/results/per_sample_Qwen3_8B_20260228_165750.csv,34,256,256,1,269.0,0.92119140625,0.3843586268260215,0.6419800933693403,0.8045306105209613
methods/01_adathink/results/per_sample_Qwen3_8B_20260228_165750.csv,35,256,512,0,288.0,-0.08437499999999999,0.21332598428414087,0.5384141905422248,0.712312238027864
methods/01_adathink/results/per_sample_Qwen3_8B_20260228_165750.csv,36,128,128,1,141.0,0.95869140625,0.7191864088990189,0.8191453482938893,0.8961452391783682
methods/01_adathink/results/per_sample_Qwen3_8B_20260228_165750.csv,37,256,256,1,269.0,0.92119140625,0.4290820196233825,0.6353063876968186,0.8232692469799152
methods/01_adathink/results/per_sample_Qwen3_8B_20260228_165750.csv,38,256,256,1,269.0,0.92119140625,0.42846457205121324,0.6770048053951674,0.8408812751185192
methods/01_adathink/results/per_sample_Qwen3_8B_20260228_165750.csv,39,512,128,1,533.0,0.84384765625,0.30652464018196346,0.5407645626670615,0.8199555132985945
